Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
2011,Summer,LAS,COM S,207,PROGRAMMING I,15,0,0
2011,Fall,LAS,COM S,207,FUND CPTR PROGRAMNG,129,30,23
2011,Spring,LAS,COM S,207,PROGRAMMING I,196,49,25
2012,Summer,LAS,COM S,207,FUND CPTR PROGRAMNG,8,0,0
2012,Fall,LAS,COM S,207,FUND CPTR PROGRAMNG,83,24,29
2012,Spring,LAS,COM S,207,FUND CPTR PROGRAMNG,114,32,28
2013,Summer,LAS,COM S,207,FUND CPTR PROGRAMNG,15,1,7
2013,Fall,LAS,COM S,207,FUND CPTR PROGRAMNG,72,16,22
2013,Spring,LAS,COM S,207,FUND CPTR PROGRAMNG,47,17,36
2014,Summer,LAS,COM S,207,FUND CPTR PROGRAMNG,16,2,13
2014,Fall,LAS,COM S,207,FUND CPTR PROGRAMNG,57,14,25
2014,Spring,LAS,COM S,207,FUND CPTR PROGRAMNG,61,21,34
2015,Summer,LAS,COM S,207,FUND CPTR PROGRAMNG,20,0,0
2015,Fall,LAS,COM S,207,FUND CPTR PROGRAMNG,53,20,38
2015,Spring,LAS,COM S,207,FUND CPTR PROGRAMNG,96,21,22
2016,Summer,LAS,COM S,207,FUND CPTR PROGRAMNG,17,1,6
2016,Fall,LAS,COM S,207,FUND CPTR PROGRAMNG,66,9,14
2016,Spring,LAS,COM S,207,FUND CPTR PROGRAMNG,71,18,25
2017,Summer,LAS,COM S,207,FUND CPTR PROGRAMNG,31,1,3
2017,Fall,LAS,COM S,207,FUND CPTR PROGRAMNG,64,21,33
2017,Spring,LAS,COM S,207,FUND CPTR PROGRAMNG,66,8,12
2018,Summer,LAS,COM S,207,FUND CPTR PROGRAMNG,18,3,17
2018,Spring,LAS,COM S,207,FUND CPTR PROGRAMNG,63,15,24
2003,Summer,INDIS,COM S,207,PROGRAMMING I,40,6,15
2003,Fall,LAS,COM S,208,PROGRAMMING II,8,4,50
2004,Spring,LAS,COM S,208,PROGRAMMING II,16,6,38
2006,Spring,LAS,COM S,208,PROGRAMMING II,16,2,13
2007,Spring,LAS,COM S,208,PROGRAMMING II,5,0,0
2008,Spring,LAS,COM S,208,PROGRAMMING II,6,3,50
2013,Spring,LAS,COM S,208,INTMEDT CPTR PROGRM,9,0,0
2009,Fall,LAS,COM S,211X,CNCPTL INTR COM SCI,19,13,68
2003,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,223,129,58
2004,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,191,94,49
2004,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,236,99,42
2005,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,202,118,58
2005,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,163,90,55
2006,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,214,134,63
2006,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,173,91,53
2007,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,200,128,64
2007,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,191,77,40
2008,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,209,90,43
2008,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,177,59,33
2009,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,242,98,40
2009,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,215,92,43
2010,Summer,LAS,COM S,227,INTR OBJT ORIEN PRG,23,2,9
2010,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,190,59,31
2010,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,240,70,29
2011,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,231,91,39
2011,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,223,79,35
2012,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,269,129,48
2012,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,274,93,34
2013,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,375,160,43
2013,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,295,128,43
2014,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,387,130,34
2014,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,403,141,35
2015,Summer,LAS,COM S,227,INTR OBJT ORIEN PRG,30,10,33
2015,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,380,124,33
2015,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,482,142,29
2016,Summer,LAS,COM S,227,INTR OBJT ORIEN PRG,27,5,19
2016,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,360,125,35
2016,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,487,130,27
2017,Summer,LAS,COM S,227,INTR OBJT ORIEN PRG,33,3,9
2017,Fall,LAS,COM S,227,INTR OBJT ORIEN PRG,403,130,32
2017,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,510,146,29
2018,Summer,LAS,COM S,227,INTR OBJT ORIEN PRG,36,9,25
2018,Spring,LAS,COM S,227,INTR OBJT ORIEN PRG,564,163,29
2003,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,165,84,51
2004,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,35,11,31
2004,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,145,94,65
2004,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,153,75,49
2005,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,26,8,31
2005,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,97,43,44
2005,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,134,59,44
2006,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,19,8,42
2006,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,95,48,51
2006,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,101,59,58
2007,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,17,7,41
2007,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,112,64,57
2007,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,87,45,52
2008,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,22,8,36
2008,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,107,44,41
2008,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,94,33,35
2009,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,132,39,30
2009,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,136,62,46
2010,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,21,9,43
2010,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,174,76,44
2010,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,145,48,33
2011,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,29,7,24
2011,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,148,26,18
2011,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,172,64,37
2012,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,25,6,24
2012,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,178,41,23
2012,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,138,42,30
2013,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,17,6,35
2013,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,168,45,27
2013,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,172,27,16
2014,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,30,7,23
2014,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,217,50,23
2014,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,211,41,19
2015,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,23,6,26
2015,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,312,95,30
2015,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,256,50,20
2016,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,26,10,38
2016,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,376,79,21
2016,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,280,91,33
2017,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,36,8,22
2017,Fall,LAS,COM S,228,INTRO DATA STRUCTUR,367,66,18
2017,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,265,69,26
2018,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,33,7,21
2018,Spring,LAS,COM S,228,INTRO DATA STRUCTUR,285,67,24
2003,Summer,INDIS,COM S,228,INTRO DATA STRUCTUR,54,17,31
2006,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,31,14,45
2006,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,17,7,41
2007,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,46,16,35
2007,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,38,3,8
2008,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,52,15,29
2008,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,37,4,11
2009,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,59,19,32
2009,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,42,9,21
2010,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,85,32,38
2010,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,77,24,31
2011,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,95,39,41
2011,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,73,30,41
2012,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,113,57,50
2012,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,97,40,41
2013,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,118,60,51
2013,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,119,72,61
2014,Fall,LAS,COM S,229,ADV PROGRAMMG TCHNQ,130,42,32
2014,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,133,27,20
2015,Spring,LAS,COM S,229,ADV PROGRAMMG TCHNQ,119,53,45
2016,Fall,LAS,COM S,230,DISCRETE CMP STRUCT,154,47,31
2017,Summer,LAS,COM S,230,DISCRETE CMP STRUCT,31,6,19
2017,Fall,LAS,COM S,230,DISCRETE CMP STRUCT,222,66,30
2017,Spring,LAS,COM S,230,DISCRETE CMP STRUCT,183,44,24
2018,Summer,LAS,COM S,230,DISCRETE CMP STRUCT,22,1,5
2018,Spring,LAS,COM S,230,DISCRETE CMP STRUCT,161,66,41
2005,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,37,5,14
2006,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,31,8,26
2008,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,37,7,19
2009,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,21,10,48
2010,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,24,8,33
2011,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,26,8,31
2012,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,42,10,24
2013,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,72,17,24
2014,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,78,21,27
2015,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,82,22,27
2016,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,110,34,31
2017,Fall,LAS,COM S,252,LINUX SYS ESENTIALS,193,32,17
2004,Fall,LAS,COM S,252X,LINUX SYS ESENTIALS,37,5,14
2003,Summer,INDIS,COM S,252X,LINUX SYS ESENTIALS,22,0,0
2003,Fall,LAS,COM S,290,INDEPENDENT STUDY,2,1,50
2004,Summer,LAS,COM S,290,INDEPENDENT STUDY,1,0,0
2004,Fall,LAS,COM S,290,INDEPENDENT STUDY,1,0,0
2004,Spring,LAS,COM S,290,INDEPENDENT STUDY,1,0,0
2009,Summer,LAS,COM S,290,INDEPENDENT STUDY,2,2,100
2010,Fall,LAS,COM S,290,INDEPENDENT STUDY,1,0,0
2010,Spring,LAS,COM S,290,INDEPENDENT STUDY,2,0,0
2011,Fall,LAS,COM S,290,INDEPENDENT STUDY,3,0,0
2017,Fall,LAS,COM S,290,INDEPENDENT STUDY,1,0,0
2003,Fall,LAS,COM S,309,SOFTWARE DEVELOPMNT,155,4,3
2004,Fall,LAS,COM S,309,SOFTWARE DEVELOPMNT,122,12,10
2004,Spring,LAS,COM S,309,SOFTWARE DEVELOPMNT,145,11,8
2005,Fall,LAS,COM S,309,SOFTWARE DEVELOPMNT,100,3,3
2005,Spring,LAS,COM S,309,SOFTWARE DEVELOPMNT,72,7,10
2006,Fall,LAS,COM S,309,SOFTWARE DEVELOPMNT,63,1,2
2006,Spring,LAS,COM S,309,SOFTWARE DEVELOPMNT,71,2,3
2007,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,42,0,0
2007,Spring,LAS,COM S,309,SOFTWARE DEVELOPMNT,49,2,4
2008,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,51,3,6
2008,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,45,1,2
2009,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,53,0,0
2009,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,61,3,5
2010,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,78,3,4
2010,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,51,1,2
2011,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,97,5,5
2011,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,60,11,18
2012,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,110,9,8
2012,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,111,4,4
2013,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,112,4,4
2013,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,82,2,2
2014,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,156,3,2
2014,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,127,2,2
2015,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,166,11,7
2015,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,128,5,4
2016,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,160,13,8
2016,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,179,4,2
2017,Fall,LAS,COM S,309,SOFTWR DEV PRACTCES,231,7,3
2017,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,183,9,5
2018,Spring,LAS,COM S,309,SOFTWR DEV PRACTCES,215,10,5
2003,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,134,35,26
2004,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,33,3,9
2004,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,106,23,22
2004,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,135,25,19
2005,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,22,5,23
2005,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,76,21,28
2005,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,67,15,22
2006,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,25,5,20
2006,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,54,18,33
2006,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,80,20,25
2007,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,12,3,25
2007,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,31,5,16
2007,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,55,7,13
2008,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,9,0,0
2008,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,39,9,23
2008,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,35,6,17
2009,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,67,16,24
2009,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,45,6,13
2010,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,22,4,18
2010,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,48,17,35
2010,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,51,15,29
2011,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,24,4,17
2011,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,49,8,16
2011,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,71,19,27
2012,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,20,11,55
2012,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,59,11,19
2012,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,43,7,16
2013,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,34,6,18
2013,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,101,21,21
2013,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,71,21,30
2014,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,41,3,7
2014,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,79,30,38
2014,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,107,35,33
2015,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,44,1,2
2015,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,117,46,39
2015,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,122,30,25
2016,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,59,4,7
2016,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,119,46,39
2016,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,153,30,20
2017,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,53,20,38
2017,Fall,LAS,COM S,311,DSN&ANALYSIS ALGRTH,200,80,40
2017,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,226,54,24
2018,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,46,4,9
2018,Spring,LAS,COM S,311,DSN&ANALYSIS ALGRTH,299,71,24
2003,Summer,INDIS,COM S,311,DSN&ANALYSIS ALGRTH,39,11,28
2007,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,8,0,0
2008,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,8,0,0
2008,Spring,LAS,COM S,319,SFTWR CNSTR&USER IN,2,0,0
2009,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,20,1,5
2009,Spring,LAS,COM S,319,SFTWR CNSTR&USER IN,5,0,0
2010,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,27,2,7
2011,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,27,2,7
2012,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,28,4,14
2013,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,33,4,12
2014,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,33,1,3
2015,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,34,2,6
2015,Spring,LAS,COM S,319,SFTWR CNSTR&USER IN,11,1,9
2016,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,39,6,15
2016,Spring,LAS,COM S,319,SFTWR CNSTR&USER IN,28,1,4
2017,Fall,LAS,COM S,319,SFTWR CNSTR&USER IN,26,7,27
2017,Spring,LAS,COM S,319,SFTWR CNSTR&USER IN,32,4,13
2018,Spring,LAS,COM S,319,SFTWR CNSTR&USER IN,25,1,4
2006,Fall,LAS,COM S,319X,SFTWR CNSTR&USER IN,1,1,100
2003,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,59,4,7
2004,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,38,11,29
2004,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,36,5,14
2005,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,33,7,21
2005,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,32,2,6
2006,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,16,4,25
2006,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,27,5,19
2007,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,18,1,6
2007,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,11,3,27
2008,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,12,1,8
2008,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,28,4,14
2009,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,30,2,7
2009,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,21,1,5
2010,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,29,8,28
2010,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,31,2,6
2011,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,43,7,16
2011,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,37,4,11
2012,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,56,5,9
2012,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,41,4,10
2013,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,58,9,16
2013,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,49,5,10
2014,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,50,5,10
2014,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,60,4,7
2015,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,75,12,16
2015,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,65,5,8
2016,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,104,7,7
2016,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,106,10,9
2017,Fall,LAS,COM S,321,INTR CPTR ARCH&MACH,125,20,16
2017,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,107,10,9
2018,Spring,LAS,COM S,321,INTR CPTR ARCH&MACH,130,7,5
2017,Fall,LAS,COM S,326X,C FOR PROGRAMMERS,1,0,0
2018,Spring,LAS,COM S,326X,C FOR PROGRAMMERS,5,0,0
2015,Fall,LAS,COM S,327,ADV PROGRAMMG TCHNQ,153,69,45
2016,Fall,LAS,COM S,327,ADV PROGRAMMG TCHNQ,184,61,33
2016,Spring,LAS,COM S,327,ADV PROGRAMMG TCHNQ,160,57,36
2017,Fall,LAS,COM S,327,ADV PROGRAMMG TCHNQ,162,63,39
2017,Spring,LAS,COM S,327,ADV PROGRAMMG TCHNQ,192,40,21
2018,Spring,LAS,COM S,327,ADV PROGRAMMG TCHNQ,183,54,30
2003,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,58,2,3
2004,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,36,8,22
2004,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,25,6,24
2005,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,50,10,20
2005,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,25,7,28
2006,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,20,6,30
2006,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,23,9,39
2007,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,28,8,29
2007,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,22,7,32
2008,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,19,2,11
2008,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,18,4,22
2009,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,23,3,13
2009,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,18,0,0
2010,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,34,13,38
2010,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,42,3,7
2011,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,32,7,22
2011,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,40,3,8
2012,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,50,9,18
2012,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,52,14,27
2013,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,56,16,29
2013,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,66,21,32
2014,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,94,21,22
2014,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,73,15,21
2015,Fall,LAS,COM S,330,DISCRETE CMP STRUCT,86,16,19
2015,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,71,9,13
2016,Spring,LAS,COM S,330,DISCRETE CMP STRUCT,108,22,20
2003,Fall,LAS,COM S,331,THEORY OF COMPUTING,71,23,32
2004,Fall,LAS,COM S,331,THEORY OF COMPUTING,65,23,35
2004,Spring,LAS,COM S,331,THEORY OF COMPUTING,59,19,32
2005,Fall,LAS,COM S,331,THEORY OF COMPUTING,52,19,37
2005,Spring,LAS,COM S,331,THEORY OF COMPUTING,63,25,40
2006,Fall,LAS,COM S,331,THEORY OF COMPUTING,41,11,27
2006,Spring,LAS,COM S,331,THEORY OF COMPUTING,36,15,42
2007,Fall,LAS,COM S,331,THEORY OF COMPUTING,21,12,57
2007,Spring,LAS,COM S,331,THEORY OF COMPUTING,35,9,26
2008,Fall,LAS,COM S,331,THEORY OF COMPUTING,21,13,62
2008,Spring,LAS,COM S,331,THEORY OF COMPUTING,26,10,38
2009,Fall,LAS,COM S,331,THEORY OF COMPUTING,27,9,33
2009,Spring,LAS,COM S,331,THEORY OF COMPUTING,16,8,50
2010,Fall,LAS,COM S,331,THEORY OF COMPUTING,16,5,31
2010,Spring,LAS,COM S,331,THEORY OF COMPUTING,16,2,13
2011,Fall,LAS,COM S,331,THEORY OF COMPUTING,29,10,34
2011,Spring,LAS,COM S,331,THEORY OF COMPUTING,17,6,35
2012,Fall,LAS,COM S,331,THEORY OF COMPUTING,43,14,33
2012,Spring,LAS,COM S,331,THEORY OF COMPUTING,33,13,39
2013,Fall,LAS,COM S,331,THEORY OF COMPUTING,42,7,17
2013,Spring,LAS,COM S,331,THEORY OF COMPUTING,29,8,28
2014,Fall,LAS,COM S,331,THEORY OF COMPUTING,54,14,26
2014,Spring,LAS,COM S,331,THEORY OF COMPUTING,29,5,17
2015,Fall,LAS,COM S,331,THEORY OF COMPUTING,48,16,33
2015,Spring,LAS,COM S,331,THEORY OF COMPUTING,50,16,32
2016,Fall,LAS,COM S,331,THEORY OF COMPUTING,68,12,18
2016,Spring,LAS,COM S,331,THEORY OF COMPUTING,46,8,17
2017,Fall,LAS,COM S,331,THEORY OF COMPUTING,100,32,32
2017,Spring,LAS,COM S,331,THEORY OF COMPUTING,65,22,34
2018,Spring,LAS,COM S,331,THEORY OF COMPUTING,80,17,21
2013,Fall,LAS,COM S,336,INTRO CMPTR GRPHICS,23,4,17
2014,Fall,LAS,COM S,336,INTRO CMPTR GRPHICS,25,3,12
2015,Fall,LAS,COM S,336,INTRO CMPTR GRPHICS,42,5,12
2016,Fall,LAS,COM S,336,INTRO CMPTR GRPHICS,27,4,15
2017,Fall,LAS,COM S,336,INTRO CMPTR GRPHICS,36,3,8
2010,Fall,LAS,COM S,336X,INTRO CMPTR GRPHICS,21,5,24
2011,Fall,LAS,COM S,336X,INTRO CMPTR GRPHICS,13,4,31
2011,Spring,LAS,COM S,336X,INTRO CMPTR GRPHICS,11,2,18
2012,Fall,LAS,COM S,336X,INTRO CMPTR GRPHICS,26,6,23
2012,Spring,LAS,COM S,336X,INTRO CMPTR GRPHICS,15,6,40
2003,Fall,LAS,COM S,342,PRIN PROGR LANGUAGS,59,16,27
2004,Fall,LAS,COM S,342,PRIN PROGR LANGUAGS,48,17,35
2004,Spring,LAS,COM S,342,PRIN PROGR LANGUAGS,75,20,27
2005,Fall,LAS,COM S,342,PRIN PROGR LANGUAGS,23,13,57
